sku_id,a1,a2,a3,cate,brand,browse_num,addcart_num,delcart_num,buy_num,favor_num,click_num,cart2buy,browse2buy,click2buy,favor2buy,comment_num,has_bad_comment,bad_comment_rate
46240,3.0,1.0,2.0,8.0,489.0,,,,,,,,,,,,,
46241,,,,,,429.0,17.0,7.0,1.0,1.0,655.0,0.0588235294118,0.002331002331,0.00152671755725,1.0,4.0,1.0,0.04
46242,,,,,,70.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
46243,,,,,,,,,,,,,,,,2.0,1.0,0.25
46245,,,,,,,,,,,,,,,,4.0,1.0,0.1964
46246,,,,,,,,,,,,,,,,1.0,0.0,0.0
46247,1.0,-1.0,1.0,8.0,800.0,,,,,,,,,,,,,
46250,3.0,1.0,1.0,8.0,214.0,19.0,1.0,1.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,,,
46252,,,,,,,,,,,,,,,,2.0,1.0,0.25
46253,,,,,,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
46254,,,,,,,,,,,,,,,,2.0,0.0,0.0
46256,,,,,,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
46259,3.0,1.0,-1.0,8.0,214.0,,,,,,,,,,,,,
46265,,,,,,2573.0,94.0,51.0,13.0,19.0,3532.0,0.13829787234,0.00505246793626,0.00368063420159,0.684210526316,4.0,1.0,0.0466
46266,,,,,,99.0,3.0,1.0,0.0,0.0,178.0,0.0,0.0,0.0,0.0,,,
46270,2.0,-1.0,-1.0,8.0,623.0,,,,,,,,,,,,,
46271,,,,,,,,,,,,,,,,1.0,0.0,0.0
46272,3.0,2.0,2.0,8.0,214.0,,,,,,,,,,,,,
46274,,,,,,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,,,
46276,,,,,,220.0,7.0,4.0,0.0,1.0,848.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
46277,,,,,,10.0,2.0,4.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
46283,,,,,,6.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
46288,,,,,,119.0,0.0,0.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
46289,2.0,-1.0,-1.0,8.0,635.0,,,,,,,,,,,,,
46295,,,,,,1.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0227
46297,,,,,,,,,,,,,,,,3.0,0.0,0.0
46299,3.0,1.0,1.0,8.0,214.0,,,,,,,,,,,2.0,0.0,0.0
46300,,,,,,20.0,2.0,1.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,,,
46304,3.0,2.0,2.0,8.0,306.0,,,,,,,,,,,,,
46308,3.0,1.0,1.0,8.0,489.0,,,,,,,,,,,,,
46309,,,,,,6.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,,,
46312,,,,,,152.0,6.0,6.0,1.0,0.0,268.0,0.166666666667,0.00657894736842,0.00373134328358,1.0,3.0,1.0,0.125
46315,,,,,,,,,,,,,,,,1.0,1.0,1.0
46320,,,,,,57.0,2.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,,,
46321,,,,,,16.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,,,
46322,,,,,,,,,,,,,,,,4.0,1.0,0.0165
46328,3.0,2.0,2.0,8.0,489.0,,,,,,,,,,,,,
46330,,,,,,12.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,,,
46334,,,,,,,,,,,,,,,,3.0,0.0,0.0
46335,,,,,,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,
46339,,,,,,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,2.0,1.0,0.2
46344,,,,,,29.0,1.0,1.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0847
46346,3.0,1.0,2.0,8.0,214.0,,,,,,,,,,,,,
46347,,,,,,,,,,,,,,,,4.0,1.0,0.0145
46348,,,,,,,,,,,,,,,,3.0,1.0,0.0476
46349,,,,,,69.0,3.0,2.0,0.0,1.0,190.0,0.0,0.0,0.0,0.0,4.0,1.0,0.1552
46355,,,,,,,,,,,,,,,,3.0,1.0,0.0323
46356,2.0,-1.0,-1.0,8.0,623.0,,,,,,,,,,,,,
46358,,,,,,19.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,0.0,0.0,,,
46359,2.0,1.0,1.0,8.0,124.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,1.0,0.087
46361,,,,,,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
46362,1.0,1.0,2.0,8.0,545.0,,,,,,,,,,,,,
46368,3.0,2.0,2.0,8.0,489.0,,,,,,,,,,,,,
46369,,,,,,,,,,,,,,,,2.0,0.0,0.0
46376,,,,,,,,,,,,,,,,2.0,0.0,0.0
46378,,,,,,,,,,,,,,,,4.0,1.0,0.0702
46381,,,,,,5.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,,,
46383,,,,,,,,,,,,,,,,4.0,1.0,0.0145
46391,,,,,,,,,,,,,,,,3.0,1.0,0.1176
46400,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
46403,,,,,,97.0,6.0,2.0,2.0,0.0,380.0,0.333333333333,0.020618556701,0.00526315789474,1.0,4.0,1.0,0.0526
46404,,,,,,,,,,,,,,,,1.0,0.0,0.0
46405,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.1006
46406,,,,,,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
46409,,,,,,,,,,,,,,,,2.0,0.0,0.0
46410,,,,,,295.0,7.0,7.0,0.0,0.0,471.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0909
46411,,,,,,,,,,,,,,,,3.0,0.0,0.0
46414,3.0,1.0,1.0,8.0,489.0,,,,,,,,,,,2.0,0.0,0.0
46418,,,,,,,,,,,,,,,,3.0,0.0,0.0
46420,3.0,1.0,1.0,8.0,306.0,,,,,,,,,,,3.0,1.0,0.0455
46423,,,,,,540.0,26.0,18.0,1.0,5.0,1057.0,0.0384615384615,0.00185185185185,0.000946073793756,0.2,4.0,1.0,0.0307
46424,,,,,,,,,,,,,,,,3.0,1.0,0.0435
46425,,,,,,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,,
46429,3.0,1.0,2.0,8.0,489.0,,,,,,,,,,,4.0,1.0,0.0324
46431,,,,,,26.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0388
46432,,,,,,,,,,,,,,,,4.0,1.0,0.0693
46434,,,,,,89.0,7.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0299
46438,,,,,,2.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,
46439,,,,,,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,,
46440,,,,,,42.0,1.0,1.0,0.0,1.0,76.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
46442,3.0,1.0,2.0,8.0,214.0,,,,,,,,,,,3.0,1.0,0.0833
46444,3.0,1.0,2.0,8.0,306.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0442
46447,1.0,1.0,-1.0,8.0,545.0,41.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,,,
46448,,,,,,,,,,,,,,,,3.0,1.0,0.0606
46450,,,,,,22.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,3.0,1.0,0.1
46451,,,,,,39.0,1.0,1.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
46452,,,,,,9.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,,,
46454,3.0,1.0,-1.0,8.0,214.0,,,,,,,,,,,1.0,0.0,0.0
46456,,,,,,,,,,,,,,,,3.0,1.0,0.0625
46458,,,,,,,,,,,,,,,,1.0,0.0,0.0
46461,,,,,,155.0,2.0,0.0,0.0,0.0,222.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
46468,,,,,,,,,,,,,,,,3.0,1.0,0.0333
46469,,,,,,8.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,,,
46473,,,,,,10.0,1.0,0.0,1.0,0.0,15.0,1.0,0.1,0.0666666666667,1.0,,,
46475,,,,,,,,,,,,,,,,4.0,1.0,0.0099
46476,,,,,,,,,,,,,,,,3.0,1.0,0.0526
46477,,,,,,,,,,,,,,,,4.0,1.0,0.0704
46482,,,,,,4195.0,232.0,121.0,40.0,17.0,7830.0,0.172413793103,0.00953516090584,0.00510855683269,1.0,4.0,1.0,0.0309
46485,,,,,,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
46487,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.05
46488,,,,,,84.0,2.0,0.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
46491,,,,,,5.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0074
46493,,,,,,132.0,0.0,0.0,0.0,3.0,203.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
46499,,,,,,,,,,,,,,,,1.0,0.0,0.0
46500,3.0,2.0,2.0,8.0,489.0,,,,,,,,,,,,,
46501,3.0,1.0,1.0,8.0,489.0,,,,,,,,,,,,,
46509,,,,,,95.0,1.0,1.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
46510,,,,,,94.0,8.0,1.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
46512,,,,,,,,,,,,,,,,2.0,0.0,0.0
46513,3.0,-1.0,2.0,8.0,489.0,,,,,,,,,,,,,
46514,,,,,,144.0,2.0,2.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
46515,,,,,,,,,,,,,,,,3.0,1.0,0.3333
46516,,,,,,280.0,6.0,3.0,0.0,1.0,405.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5714
46517,,,,,,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,
46518,1.0,1.0,1.0,8.0,693.0,,,,,,,,,,,1.0,0.0,0.0
46521,2.0,1.0,2.0,8.0,124.0,,,,,,,,,,,,,
46526,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
46527,,,,,,30.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
46530,1.0,1.0,1.0,8.0,800.0,2164.0,77.0,37.0,5.0,19.0,3236.0,0.0649350649351,0.00231053604436,0.00154511742892,0.263157894737,4.0,1.0,0.118
46532,,,,,,50.0,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,2.0,1.0,0.1
46540,1.0,-1.0,1.0,8.0,800.0,177.0,2.0,1.0,0.0,3.0,239.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
46541,,,,,,8.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,,,
46543,3.0,1.0,2.0,8.0,214.0,,,,,,,,,,,,,
46544,,,,,,,,,,,,,,,,3.0,0.0,0.0
46547,2.0,2.0,1.0,8.0,812.0,153.0,2.0,1.0,0.0,1.0,218.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
46550,,,,,,11.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,3.0,1.0,0.1364
46551,3.0,-1.0,2.0,8.0,214.0,,,,,,,,,,,,,
46553,,,,,,31.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,,,
46554,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
46555,,,,,,274.0,0.0,0.0,0.0,2.0,476.0,0.0,0.0,0.0,0.0,,,
46558,,,,,,619.0,11.0,3.0,0.0,3.0,978.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
46561,,,,,,,,,,,,,,,,1.0,0.0,0.0
46562,,,,,,27.0,0.0,1.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0476
46563,3.0,2.0,1.0,8.0,489.0,,,,,,,,,,,,,
46569,-1.0,1.0,2.0,8.0,875.0,,,,,,,,,,,,,
46570,,,,,,362.0,1.0,0.0,0.0,4.0,620.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
46571,,,,,,,,,,,,,,,,2.0,0.0,0.0
46575,3.0,2.0,-1.0,8.0,214.0,656.0,0.0,0.0,0.0,2.0,1184.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0317
46578,2.0,1.0,2.0,8.0,124.0,,,,,,,,,,,2.0,0.0,0.0
46579,3.0,1.0,2.0,8.0,489.0,,,,,,,,,,,,,
46580,3.0,-1.0,2.0,8.0,214.0,,,,,,,,,,,,,
46583,,,,,,800.0,10.0,8.0,1.0,2.0,1154.0,0.1,0.00125,0.000866551126516,0.5,4.0,1.0,0.059
46585,,,,,,7.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0253
46591,,,,,,,,,,,,,,,,1.0,0.0,0.0
46592,,,,,,,,,,,,,,,,2.0,0.0,0.0
46595,3.0,-1.0,-1.0,8.0,214.0,,,,,,,,,,,,,
46596,,,,,,,,,,,,,,,,3.0,0.0,0.0
46604,,,,,,,,,,,,,,,,3.0,1.0,0.1579
46611,3.0,2.0,2.0,8.0,489.0,,,,,,,,,,,,,
46612,,,,,,,,,,,,,,,,2.0,0.0,0.0
46614,,,,,,,,,,,,,,,,3.0,1.0,0.0714
46619,2.0,-1.0,-1.0,8.0,124.0,,,,,,,,,,,3.0,1.0,0.05
46622,,,,,,55.0,1.0,1.0,0.0,1.0,91.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
46623,,,,,,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,,,
46626,,,,,,3.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,,,
46632,,,,,,1334.0,33.0,12.0,1.0,15.0,1967.0,0.030303030303,0.000749625187406,0.000508388408744,0.0666666666667,4.0,1.0,0.0247
46633,,,,,,,,,,,,,,,,2.0,1.0,1.0
46637,3.0,1.0,2.0,8.0,489.0,,,,,,,,,,,,,
46640,3.0,2.0,-1.0,8.0,489.0,,,,,,,,,,,2.0,1.0,0.5
46641,3.0,-1.0,1.0,8.0,489.0,,,,,,,,,,,,,
46643,3.0,1.0,1.0,8.0,214.0,,,,,,,,,,,,,
46645,,,,,,,,,,,,,,,,4.0,1.0,0.009
46647,,,,,,,,,,,,,,,,4.0,1.0,0.0818
46650,,,,,,74.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
46651,,,,,,,,,,,,,,,,2.0,0.0,0.0
46657,-1.0,1.0,2.0,8.0,916.0,,,,,,,,,,,,,
46661,,,,,,,,,,,,,,,,2.0,0.0,0.0
46665,,,,,,,,,,,,,,,,4.0,1.0,0.061
46666,,,,,,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0138
46667,1.0,1.0,1.0,8.0,885.0,171.0,2.0,1.0,0.0,0.0,248.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
46668,3.0,1.0,2.0,8.0,489.0,,,,,,,,,,,,,
46669,1.0,1.0,1.0,8.0,677.0,,,,,,,,,,,,,
46670,1.0,1.0,2.0,8.0,800.0,,,,,,,,,,,,,
46671,2.0,1.0,2.0,8.0,124.0,,,,,,,,,,,,,
46672,3.0,1.0,1.0,8.0,214.0,,,,,,,,,,,,,
46673,1.0,1.0,2.0,8.0,800.0,378.0,17.0,6.0,0.0,3.0,666.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0682
46675,1.0,1.0,2.0,8.0,545.0,,,,,,,,,,,,,
46676,1.0,-1.0,1.0,8.0,885.0,539.0,12.0,5.0,1.0,1.0,969.0,0.0833333333333,0.00185528756957,0.00103199174407,1.0,4.0,1.0,0.0351
46679,,,,,,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,
46681,-1.0,2.0,1.0,8.0,88.0,,,,,,,,,,,,,
46683,,,,,,12.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
46685,,,,,,48.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,,,
46687,,,,,,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,,
46693,3.0,2.0,2.0,8.0,489.0,,,,,,,,,,,,,
46694,,,,,,,,,,,,,,,,2.0,0.0,0.0
46698,,,,,,,,,,,,,,,,4.0,1.0,0.0049
46705,,,,,,18.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,3.0,1.0,0.1481
46706,,,,,,2.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,,
46709,,,,,,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,
46712,3.0,-1.0,-1.0,8.0,489.0,,,,,,,,,,,,,
46713,,,,,,,,,,,,,,,,3.0,0.0,0.0
46716,,,,,,61.0,1.0,1.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
46718,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0358
46720,2.0,1.0,2.0,8.0,124.0,,,,,,,,,,,2.0,0.0,0.0
46723,,,,,,,,,,,,,,,,3.0,0.0,0.0
46724,,,,,,859.0,22.0,12.0,0.0,6.0,1323.0,0.0,0.0,0.0,0.0,4.0,1.0,0.1094
46725,,,,,,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,1.0,0.1149
46726,,,,,,16.0,2.0,2.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
46727,3.0,2.0,1.0,8.0,489.0,,,,,,,,,,,,,
46728,,,,,,256.0,2.0,1.0,0.0,2.0,428.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
46731,,,,,,,,,,,,,,,,3.0,1.0,0.125
46733,,,,,,5080.0,152.0,90.0,11.0,28.0,9681.0,0.0723684210526,0.00216535433071,0.00113624625555,0.392857142857,4.0,1.0,0.0161
46734,,,,,,0.0,0.0,0.0,0.0,19.0,7780.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0331
46736,,,,,,17.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
46740,,,,,,31.0,1.0,1.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,,,
46743,3.0,1.0,1.0,8.0,489.0,,,,,,,,,,,,,
46745,3.0,2.0,2.0,8.0,214.0,,,,,,,,,,,,,
46746,,,,,,171.0,3.0,5.0,0.0,0.0,242.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0952
46748,,,,,,,,,,,,,,,,2.0,0.0,0.0
46749,3.0,2.0,2.0,8.0,306.0,111.0,0.0,0.0,0.0,1.0,158.0,0.0,0.0,0.0,0.0,,,
46751,,,,,,,,,,,,,,,,1.0,0.0,0.0
46752,,,,,,52.0,0.0,0.0,0.0,1.0,87.0,0.0,0.0,0.0,0.0,,,
46754,,,,,,6.0,1.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
46758,,,,,,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,
46760,3.0,1.0,1.0,8.0,214.0,,,,,,,,,,,1.0,0.0,0.0
46763,,,,,,68.0,1.0,1.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,,,
46764,3.0,2.0,1.0,8.0,214.0,163.0,1.0,1.0,0.0,1.0,243.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
46767,2.0,-1.0,-1.0,8.0,812.0,,,,,,,,,,,,,
46768,,,,,,,,,,,,,,,,2.0,1.0,0.2222
46770,1.0,1.0,-1.0,8.0,885.0,,,,,,,,,,,,,
46774,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
46776,2.0,2.0,2.0,8.0,124.0,,,,,,,,,,,,,
46779,,,,,,,,,,,,,,,,4.0,1.0,0.0784
46785,,,,,,,,,,,,,,,,2.0,1.0,0.5
46786,,,,,,165.0,4.0,1.0,0.0,0.0,244.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5
46788,3.0,1.0,2.0,8.0,214.0,,,,,,,,,,,,,
46789,,,,,,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0615
46791,,,,,,,,,,,,,,,,2.0,0.0,0.0
46794,,,,,,,,,,,,,,,,4.0,1.0,0.0676
46796,,,,,,58.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0938
46797,1.0,1.0,2.0,8.0,800.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0512
46798,1.0,2.0,2.0,8.0,800.0,,,,,,,,,,,,,
46799,,,,,,,,,,,,,,,,2.0,0.0,0.0
46801,1.0,1.0,2.0,8.0,30.0,,,,,,,,,,,,,
46803,,,,,,16.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,,,
46806,,,,,,,,,,,,,,,,2.0,0.0,0.0
46808,3.0,-1.0,-1.0,8.0,489.0,,,,,,,,,,,,,
46809,,,,,,,,,,,,,,,,3.0,1.0,0.0833
46813,-1.0,2.0,-1.0,8.0,244.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
46818,,,,,,,,,,,,,,,,3.0,0.0,0.0
46820,3.0,2.0,2.0,8.0,214.0,,,,,,,,,,,4.0,1.0,0.0147
46822,,,,,,8.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
46823,,,,,,13.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,,,
46824,,,,,,27.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0094
46825,1.0,1.0,2.0,8.0,545.0,,,,,,,,,,,,,
46827,,,,,,4.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0332
46832,,,,,,,,,,,,,,,,1.0,0.0,0.0
46835,2.0,1.0,2.0,8.0,812.0,1052.0,32.0,13.0,0.0,8.0,1486.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
46839,,,,,,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
46842,3.0,1.0,2.0,8.0,214.0,,,,,,,,,,,,,
46844,3.0,2.0,2.0,8.0,489.0,,,,,,,,,,,3.0,0.0,0.0
46849,,,,,,27.0,2.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0196
46851,,,,,,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
46853,3.0,2.0,2.0,8.0,489.0,,,,,,,,,,,,,
46854,,,,,,,,,,,,,,,,1.0,0.0,0.0
46855,3.0,2.0,2.0,8.0,214.0,,,,,,,,,,,,,
46856,,,,,,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,,,
46857,,,,,,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.056
46860,,,,,,,,,,,,,,,,2.0,1.0,0.3333
46861,,,,,,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,
46863,3.0,-1.0,-1.0,8.0,306.0,10.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,,,
46873,3.0,1.0,1.0,8.0,489.0,,,,,,,,,,,,,
46875,,,,,,,,,,,,,,,,3.0,0.0,0.0
46879,,,,,,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,1.0,0.02
46880,,,,,,,,,,,,,,,,4.0,1.0,0.0142
46882,2.0,2.0,1.0,8.0,812.0,,,,,,,,,,,,,
46883,,,,,,218.0,9.0,0.0,2.0,0.0,383.0,0.222222222222,0.00917431192661,0.00522193211488,1.0,4.0,1.0,0.0317
46888,1.0,1.0,-1.0,8.0,885.0,,,,,,,,,,,,,
46890,,,,,,,,,,,,,,,,1.0,0.0,0.0
46892,,,,,,,,,,,,,,,,2.0,0.0,0.0
46894,,,,,,2268.0,70.0,32.0,5.0,13.0,3636.0,0.0714285714286,0.00220458553792,0.00137513751375,0.384615384615,4.0,1.0,0.0159
46895,,,,,,87.0,1.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
46897,,,,,,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,,,
46906,,,,,,15551.0,562.0,280.0,47.0,139.0,25457.0,0.0836298932384,0.00302231367758,0.00184625054013,0.338129496403,4.0,1.0,0.0195
46907,3.0,1.0,2.0,8.0,489.0,,,,,,,,,,,,,
46909,,,,,,,,,,,,,,,,1.0,0.0,0.0
46910,,,,,,,,,,,,,,,,1.0,0.0,0.0
46911,3.0,2.0,2.0,8.0,214.0,623.0,8.0,3.0,0.0,1.0,996.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
46912,-1.0,2.0,1.0,8.0,717.0,,,,,,,,,,,,,
46917,,,,,,,,,,,,,,,,2.0,0.0,0.0
46918,,,,,,,,,,,,,,,,4.0,1.0,0.0093
46921,,,,,,,,,,,,,,,,2.0,0.0,0.0
46927,,,,,,,,,,,,,,,,3.0,1.0,0.1212
46929,,,,,,,,,,,,,,,,2.0,0.0,0.0
46932,,,,,,32.0,1.0,1.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
46933,,,,,,15.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
46936,2.0,1.0,-1.0,8.0,812.0,10.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5
46937,,,,,,23.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,,,
46940,,,,,,,,,,,,,,,,3.0,0.0,0.0
46944,,,,,,,,,,,,,,,,4.0,1.0,0.0128
46948,,,,,,,,,,,,,,,,4.0,1.0,0.0267
46950,3.0,1.0,1.0,8.0,489.0,,,,,,,,,,,,,
46951,,,,,,5.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,,,
46953,,,,,,,,,,,,,,,,2.0,0.0,0.0
46954,,,,,,,,,,,,,,,,4.0,1.0,0.0232
46956,,,,,,63.0,3.0,0.0,1.0,0.0,67.0,0.333333333333,0.015873015873,0.0149253731343,1.0,4.0,0.0,0.0
