sku_id,a1,a2,a3,cate,brand,browse_num,addcart_num,delcart_num,buy_num,favor_num,click_num,cart2buy,browse2buy,click2buy,favor2buy,comment_num,has_bad_comment,bad_comment_rate
11848,,,,,,4.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0833
11852,-1.0,-1.0,1.0,8.0,70.0,,,,,,,,,,,,,
11855,,,,,,,,,,,,,,,,4.0,1.0,0.0208
11857,,,,,,,,,,,,,,,,2.0,0.0,0.0
11861,3.0,2.0,1.0,8.0,489.0,30.0,3.0,2.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,,,
11862,3.0,2.0,2.0,8.0,489.0,,,,,,,,,,,,,
11863,,,,,,227.0,12.0,5.0,4.0,0.0,585.0,0.333333333333,0.0176211453744,0.00683760683761,1.0,4.0,1.0,0.1127
11865,,,,,,29.0,2.0,1.0,0.0,1.0,91.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
11866,1.0,-1.0,1.0,8.0,800.0,14.0,1.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,,,
11873,,,,,,,,,,,,,,,,2.0,1.0,0.125
11874,3.0,-1.0,-1.0,8.0,214.0,,,,,,,,,,,,,
11876,,,,,,965.0,47.0,20.0,3.0,12.0,2422.0,0.063829787234,0.00310880829016,0.00123864574732,0.25,4.0,1.0,0.0094
11880,,,,,,,,,,,,,,,,2.0,0.0,0.0
11881,,,,,,117.0,0.0,0.0,0.0,0.0,251.0,0.0,0.0,0.0,0.0,,,
11888,,,,,,9.0,3.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11891,,,,,,,,,,,,,,,,2.0,0.0,0.0
11893,3.0,2.0,1.0,8.0,489.0,,,,,,,,,,,,,
11895,,,,,,39.0,2.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
11896,,,,,,,,,,,,,,,,4.0,1.0,0.0927
11897,,,,,,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,,
11898,,,,,,,,,,,,,,,,1.0,0.0,0.0
11899,1.0,1.0,1.0,8.0,693.0,,,,,,,,,,,,,
11900,1.0,-1.0,-1.0,8.0,658.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,1.0,0.047
11906,3.0,2.0,-1.0,8.0,489.0,,,,,,,,,,,,,
11907,,,,,,,,,,,,,,,,4.0,1.0,0.0376
11911,,,,,,77.0,0.0,0.0,0.0,0.0,237.0,0.0,0.0,0.0,0.0,,,
11912,3.0,2.0,1.0,8.0,214.0,,,,,,,,,,,2.0,0.0,0.0
11913,3.0,1.0,2.0,8.0,489.0,,,,,,,,,,,,,
11914,,,,,,,,,,,,,,,,3.0,0.0,0.0
11916,3.0,-1.0,-1.0,8.0,214.0,,,,,,,,,,,,,
11917,,,,,,,,,,,,,,,,2.0,1.0,0.2
11920,,,,,,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0563
11922,,,,,,,,,,,,,,,,2.0,1.0,0.2
11926,3.0,1.0,-1.0,8.0,214.0,,,,,,,,,,,3.0,0.0,0.0
11927,,,,,,,,,,,,,,,,4.0,1.0,0.044
11933,1.0,1.0,1.0,8.0,30.0,,,,,,,,,,,,,
11934,,,,,,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,
11941,1.0,-1.0,-1.0,8.0,800.0,125.0,0.0,0.0,0.0,1.0,385.0,0.0,0.0,0.0,0.0,,,
11942,,,,,,,,,,,,,,,,2.0,0.0,0.0
11946,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,
11947,,,,,,,,,,,,,,,,2.0,0.0,0.0
11949,,,,,,16.0,1.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0274
11950,2.0,1.0,2.0,8.0,124.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,1.0,0.126
11953,,,,,,,,,,,,,,,,4.0,1.0,0.0225
11954,,,,,,,,,,,,,,,,4.0,1.0,0.0256
11956,,,,,,,,,,,,,,,,2.0,0.0,0.0
11958,,,,,,,,,,,,,,,,3.0,1.0,0.1667
11961,,,,,,72.0,1.0,1.0,0.0,1.0,228.0,0.0,0.0,0.0,0.0,,,
11962,3.0,1.0,1.0,8.0,214.0,,,,,,,,,,,,,
11963,,,,,,,,,,,,,,,,1.0,0.0,0.0
11965,3.0,1.0,1.0,8.0,214.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0492
11966,,,,,,,,,,,,,,,,2.0,1.0,0.1429
11968,,,,,,18.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11969,2.0,1.0,2.0,8.0,623.0,,,,,,,,,,,,,
11972,,,,,,2.0,2.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0476
11975,,,,,,6.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,,,
11978,,,,,,703.0,45.0,22.0,6.0,6.0,2048.0,0.133333333333,0.00853485064011,0.0029296875,1.0,4.0,1.0,0.0473
11980,3.0,1.0,2.0,8.0,489.0,,,,,,,,,,,,,
11982,,,,,,86.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11983,3.0,-1.0,2.0,8.0,489.0,,,,,,,,,,,,,
11985,2.0,1.0,-1.0,8.0,812.0,,,,,,,,,,,,,
11986,,,,,,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0303
11989,,,,,,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0442
11990,,,,,,1935.0,62.0,33.0,1.0,18.0,5308.0,0.0161290322581,0.000516795865633,0.000188394875659,0.0555555555556,4.0,1.0,0.0189
11992,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.1765
11993,,,,,,,,,,,,,,,,2.0,0.0,0.0
11995,,,,,,,,,,,,,,,,2.0,0.0,0.0
12000,3.0,2.0,2.0,8.0,214.0,368.0,15.0,7.0,0.0,3.0,1159.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
12002,,,,,,121.0,9.0,0.0,0.0,1.0,221.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0048
12006,,,,,,,,,,,,,,,,2.0,0.0,0.0
12007,3.0,1.0,1.0,8.0,489.0,,,,,,,,,,,,,
12018,,,,,,3.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0833
12021,,,,,,,,,,,,,,,,4.0,1.0,0.0437
12024,2.0,2.0,-1.0,8.0,623.0,,,,,,,,,,,,,
12025,,,,,,,,,,,,,,,,2.0,0.0,0.0
12027,,,,,,4.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0276
12028,,,,,,212.0,9.0,5.0,0.0,2.0,619.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
12031,,,,,,22.0,1.0,1.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0588
12032,3.0,2.0,2.0,8.0,214.0,,,,,,,,,,,,,
12033,3.0,-1.0,-1.0,8.0,489.0,,,,,,,,,,,,,
12036,,,,,,,,,,,,,,,,4.0,1.0,0.036
12037,,,,,,48.0,0.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,,,
12039,,,,,,,,,,,,,,,,3.0,0.0,0.0
12040,,,,,,,,,,,,,,,,1.0,0.0,0.0
12046,,,,,,377.0,10.0,4.0,0.0,3.0,1201.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0708
12053,3.0,2.0,2.0,8.0,489.0,,,,,,,,,,,,,
12054,3.0,1.0,-1.0,8.0,214.0,,,,,,,,,,,2.0,0.0,0.0
12055,,,,,,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
12057,,,,,,45.0,3.0,1.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,,,
12059,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,
12062,3.0,1.0,2.0,8.0,214.0,,,,,,,,,,,,,
12064,,,,,,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0588
12066,,,,,,6.0,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0495
12067,,,,,,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,
12068,,,,,,454.0,29.0,21.0,2.0,4.0,1368.0,0.0689655172414,0.00440528634361,0.00146198830409,0.5,4.0,1.0,0.0757
12074,,,,,,,,,,,,,,,,4.0,1.0,0.0351
12077,,,,,,,,,,,,,,,,2.0,0.0,0.0
12079,,,,,,83.0,2.0,1.0,0.0,1.0,213.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
12084,,,,,,,,,,,,,,,,3.0,0.0,0.0
12086,,,,,,,,,,,,,,,,3.0,1.0,0.05
12089,,,,,,,,,,,,,,,,3.0,0.0,0.0
12090,,,,,,,,,,,,,,,,2.0,0.0,0.0
12092,,,,,,,,,,,,,,,,1.0,0.0,0.0
12094,1.0,1.0,-1.0,8.0,545.0,,,,,,,,,,,2.0,0.0,0.0
12096,,,,,,60.0,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,,,
12097,1.0,-1.0,2.0,8.0,3.0,,,,,,,,,,,,,
12098,,,,,,4.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,,,
12099,3.0,1.0,2.0,8.0,214.0,,,,,,,,,,,,,
12100,2.0,1.0,2.0,8.0,623.0,94.0,5.0,1.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,,,
12103,,,,,,19.0,1.0,1.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0455
12108,,,,,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,
12109,3.0,1.0,2.0,8.0,214.0,,,,,,,,,,,,,
12110,3.0,1.0,1.0,8.0,489.0,,,,,,,,,,,,,
12111,,,,,,,,,,,,,,,,3.0,1.0,0.1176
12114,2.0,2.0,2.0,8.0,812.0,,,,,,,,,,,,,
12116,,,,,,17.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,,,
12124,2.0,2.0,1.0,8.0,812.0,,,,,,,,,,,,,
12126,,,,,,,,,,,,,,,,4.0,0.0,0.0
12129,,,,,,,,,,,,,,,,3.0,1.0,0.0556
12131,,,,,,,,,,,,,,,,4.0,1.0,0.0147
12137,,,,,,5.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,,,
12138,,,,,,88.0,0.0,0.0,0.0,1.0,300.0,0.0,0.0,0.0,0.0,,,
12139,,,,,,,,,,,,,,,,4.0,1.0,0.0265
12140,1.0,-1.0,2.0,8.0,885.0,,,,,,,,,,,,,
12142,,,,,,14.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,2.0,1.0,0.4
12143,,,,,,6.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
12144,1.0,1.0,2.0,8.0,693.0,,,,,,,,,,,,,
12148,,,,,,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.1667
12149,1.0,1.0,1.0,8.0,658.0,,,,,,,,,,,,,
12151,,,,,,,,,,,,,,,,3.0,1.0,0.1429
12153,,,,,,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,0.1667
12156,,,,,,32.0,0.0,1.0,0.0,1.0,80.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
12157,1.0,1.0,2.0,8.0,885.0,,,,,,,,,,,,,
12158,,,,,,,,,,,,,,,,2.0,0.0,0.0
12162,3.0,2.0,2.0,8.0,489.0,,,,,,,,,,,1.0,0.0,0.0
12166,,,,,,4.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
12167,,,,,,,,,,,,,,,,4.0,1.0,0.0125
12168,3.0,-1.0,2.0,8.0,489.0,,,,,,,,,,,,,
12171,,,,,,7.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,,,
12177,,,,,,21.0,1.0,1.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
12180,,,,,,61.0,3.0,1.0,0.0,0.0,141.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
12181,1.0,-1.0,1.0,8.0,800.0,,,,,,,,,,,,,
12183,,,,,,95.0,10.0,3.0,1.0,3.0,284.0,0.1,0.0105263157895,0.00352112676056,0.333333333333,3.0,1.0,0.0385
12184,3.0,1.0,2.0,8.0,489.0,421.0,11.0,7.0,0.0,8.0,1034.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12189,3.0,2.0,1.0,8.0,214.0,,,,,,,,,,,,,
12190,,,,,,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12191,,,,,,,,,,,,,,,,1.0,0.0,0.0
12193,,,,,,,,,,,,,,,,2.0,0.0,0.0
12194,-1.0,1.0,1.0,8.0,801.0,,,,,,,,,,,,,
12196,-1.0,-1.0,1.0,8.0,605.0,,,,,,,,,,,,,
12197,,,,,,,,,,,,,,,,2.0,0.0,0.0
12198,,,,,,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,,
12203,,,,,,,,,,,,,,,,1.0,0.0,0.0
12204,,,,,,,,,,,,,,,,2.0,0.0,0.0
12207,,,,,,,,,,,,,,,,3.0,1.0,0.1818
12210,,,,,,,,,,,,,,,,1.0,0.0,0.0
12212,1.0,1.0,2.0,8.0,800.0,,,,,,,,,,,,,
12215,,,,,,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
12218,,,,,,,,,,,,,,,,1.0,0.0,0.0
12219,,,,,,9.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12222,2.0,1.0,2.0,8.0,124.0,,,,,,,,,,,,,
12224,1.0,1.0,2.0,8.0,403.0,645.0,48.0,17.0,1.0,10.0,1766.0,0.0208333333333,0.0015503875969,0.000566251415629,0.1,3.0,1.0,0.0465
12226,,,,,,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,,,
12227,,,,,,8.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,2.0,1.0,0.1111
12230,,,,,,29.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0952
12231,3.0,1.0,1.0,8.0,214.0,,,,,,,,,,,,,
12232,,,,,,,,,,,,,,,,2.0,0.0,0.0
12233,,,,,,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,,
12236,1.0,1.0,2.0,8.0,800.0,,,,,,,,,,,,,
12246,,,,,,,,,,,,,,,,4.0,1.0,0.0526
12247,,,,,,,,,,,,,,,,2.0,0.0,0.0
12251,,,,,,256.0,6.0,3.0,0.0,0.0,652.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0442
12252,,,,,,17.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,,,
12259,,,,,,,,,,,,,,,,2.0,1.0,0.25
12260,,,,,,,,,,,,,,,,3.0,1.0,0.0851
12262,,,,,,,,,,,,,,,,1.0,0.0,0.0
12263,,,,,,,,,,,,,,,,2.0,1.0,0.4
12265,3.0,1.0,1.0,8.0,214.0,,,,,,,,,,,,,
12272,,,,,,1567.0,169.0,65.0,14.0,19.0,4038.0,0.0828402366864,0.0089342693044,0.00346706290243,0.736842105263,4.0,1.0,0.0191
12274,3.0,1.0,2.0,8.0,489.0,,,,,,,,,,,,,
12278,3.0,1.0,1.0,8.0,214.0,,,,,,,,,,,,,
12279,,,,,,3832.0,9.0,0.0,0.0,53.0,10236.0,0.0,0.0,0.0,0.0,,,
12281,3.0,1.0,2.0,8.0,489.0,,,,,,,,,,,,,
12287,3.0,1.0,1.0,8.0,489.0,,,,,,,,,,,,,
12288,-1.0,-1.0,-1.0,8.0,857.0,,,,,,,,,,,,,
12291,,,,,,,,,,,,,,,,1.0,0.0,0.0
12295,3.0,2.0,-1.0,8.0,489.0,,,,,,,,,,,1.0,0.0,0.0
12296,3.0,2.0,2.0,8.0,214.0,,,,,,,,,,,,,
12305,,,,,,66.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,,,
12307,,,,,,,,,,,,,,,,1.0,0.0,0.0
12308,,,,,,23.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,,,
12309,,,,,,,,,,,,,,,,3.0,1.0,0.0652
12310,,,,,,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
12311,3.0,1.0,1.0,8.0,489.0,,,,,,,,,,,,,
12315,,,,,,16.0,1.0,1.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
12316,3.0,-1.0,-1.0,8.0,306.0,,,,,,,,,,,,,
12326,2.0,1.0,2.0,8.0,124.0,,,,,,,,,,,,,
12328,,,,,,3.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5
12330,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
12331,,,,,,,,,,,,,,,,2.0,1.0,0.2
12333,,,,,,,,,,,,,,,,4.0,1.0,0.0554
12336,,,,,,165.0,19.0,9.0,0.0,1.0,421.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0588
12337,,,,,,,,,,,,,,,,2.0,0.0,0.0
12338,2.0,2.0,2.0,8.0,623.0,,,,,,,,,,,1.0,1.0,1.0
12339,,,,,,,,,,,,,,,,4.0,1.0,0.0169
12340,,,,,,31.0,0.0,1.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,3.0,1.0,0.05
12341,,,,,,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,
12342,,,,,,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
12344,,,,,,5.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0584
12345,2.0,2.0,2.0,8.0,812.0,,,,,,,,,,,,,
12346,1.0,-1.0,1.0,8.0,403.0,302.0,23.0,8.0,1.0,1.0,754.0,0.0434782608696,0.00331125827815,0.00132625994695,1.0,3.0,1.0,0.0476
12347,,,,,,,,,,,,,,,,2.0,1.0,0.1429
12348,3.0,-1.0,2.0,8.0,214.0,,,,,,,,,,,,,
12351,3.0,2.0,2.0,8.0,489.0,,,,,,,,,,,2.0,0.0,0.0
12355,3.0,2.0,2.0,8.0,404.0,,,,,,,,,,,,,
12356,1.0,2.0,1.0,8.0,693.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.3333
12358,,,,,,3.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0227
12360,3.0,1.0,2.0,8.0,214.0,197.0,6.0,5.0,0.0,2.0,583.0,0.0,0.0,0.0,0.0,2.0,1.0,0.2222
12362,,,,,,,,,,,,,,,,3.0,0.0,0.0
12368,3.0,-1.0,-1.0,8.0,489.0,,,,,,,,,,,,,
12371,1.0,-1.0,1.0,8.0,800.0,178.0,3.0,2.0,1.0,1.0,431.0,0.333333333333,0.00561797752809,0.00232018561485,1.0,3.0,1.0,0.0294
12372,2.0,1.0,2.0,8.0,812.0,135.0,5.0,2.0,1.0,2.0,338.0,0.2,0.00740740740741,0.00295857988166,0.5,2.0,0.0,0.0
12374,,,,,,,,,,,,,,,,4.0,1.0,0.0164
12387,,,,,,3.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,,,
12390,,,,,,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,,
12395,,,,,,,,,,,,,,,,3.0,0.0,0.0
12397,3.0,2.0,1.0,8.0,214.0,,,,,,,,,,,,,
12398,,,,,,,,,,,,,,,,4.0,1.0,0.0632
12401,,,,,,,,,,,,,,,,2.0,0.0,0.0
12402,,,,,,3.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
12406,3.0,1.0,2.0,8.0,489.0,,,,,,,,,,,2.0,0.0,0.0
12407,3.0,1.0,1.0,8.0,214.0,,,,,,,,,,,,,
12408,,,,,,8.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0168
12409,,,,,,,,,,,,,,,,2.0,0.0,0.0
12415,,,,,,47.0,5.0,4.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0247
12418,3.0,2.0,1.0,8.0,214.0,,,,,,,,,,,,,
12421,,,,,,,,,,,,,,,,2.0,0.0,0.0
12423,,,,,,,,,,,,,,,,4.0,1.0,0.0492
12424,,,,,,,,,,,,,,,,4.0,1.0,0.0103
12425,,,,,,6.0,1.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,,,
12426,3.0,1.0,1.0,8.0,214.0,,,,,,,,,,,,,
12429,,,,,,21.0,4.0,3.0,0.0,1.0,62.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12430,-1.0,1.0,1.0,8.0,766.0,,,,,,,,,,,,,
12431,,,,,,,,,,,,,,,,1.0,0.0,0.0
12432,3.0,-1.0,2.0,8.0,489.0,,,,,,,,,,,,,
12433,,,,,,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,,,
12434,,,,,,,,,,,,,,,,3.0,0.0,0.0
12435,3.0,1.0,2.0,8.0,489.0,,,,,,,,,,,,,
12436,2.0,1.0,2.0,8.0,124.0,,,,,,,,,,,2.0,1.0,0.5
12439,,,,,,,,,,,,,,,,4.0,1.0,0.0208
12440,,,,,,,,,,,,,,,,3.0,0.0,0.0
12444,3.0,1.0,1.0,8.0,214.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,,
12446,3.0,1.0,1.0,8.0,214.0,,,,,,,,,,,,,
12447,,,,,,,,,,,,,,,,3.0,0.0,0.0
12449,3.0,2.0,2.0,8.0,489.0,,,,,,,,,,,,,
12451,3.0,-1.0,1.0,8.0,489.0,,,,,,,,,,,,,
12452,3.0,2.0,1.0,8.0,214.0,,,,,,,,,,,,,
12455,,,,,,,,,,,,,,,,2.0,0.0,0.0
12456,,,,,,20.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12457,,,,,,,,,,,,,,,,2.0,0.0,0.0
12459,,,,,,,,,,,,,,,,2.0,0.0,0.0
12460,,,,,,13.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,,,
12461,,,,,,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,,,
12463,,,,,,60.0,0.0,1.0,0.0,0.0,173.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
12464,2.0,1.0,-1.0,8.0,674.0,,,,,,,,,,,2.0,0.0,0.0
12465,,,,,,116.0,10.0,5.0,2.0,1.0,304.0,0.2,0.0172413793103,0.00657894736842,1.0,3.0,1.0,0.0435
12466,,,,,,,,,,,,,,,,3.0,0.0,0.0
12467,,,,,,3.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,,,
12468,,,,,,,,,,,,,,,,2.0,1.0,0.2222
12470,3.0,1.0,-1.0,8.0,214.0,,,,,,,,,,,2.0,0.0,0.0
12474,,,,,,,,,,,,,,,,2.0,0.0,0.0
12475,,,,,,4.0,0.0,0.0,2.0,0.0,9.0,1.0,0.5,0.222222222222,1.0,4.0,1.0,0.0149
12479,,,,,,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,,
12480,3.0,1.0,1.0,8.0,489.0,,,,,,,,,,,1.0,0.0,0.0
12481,,,,,,,,,,,,,,,,4.0,1.0,0.1273
12485,3.0,-1.0,1.0,8.0,489.0,,,,,,,,,,,,,
12490,1.0,2.0,2.0,8.0,885.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.046
12491,,,,,,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12493,,,,,,,,,,,,,,,,4.0,1.0,0.0462
12494,,,,,,,,,,,,,,,,4.0,1.0,0.1136
12497,,,,,,10.0,1.0,1.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,,,
12498,,,,,,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,
12502,1.0,1.0,-1.0,8.0,885.0,,,,,,,,,,,4.0,1.0,0.0167
12504,1.0,1.0,1.0,8.0,677.0,889.0,64.0,32.0,4.0,10.0,2308.0,0.0625,0.0044994375703,0.00173310225303,0.4,4.0,1.0,0.0301
12506,,,,,,8.0,2.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
12508,,,,,,,,,,,,,,,,3.0,0.0,0.0
12509,,,,,,33.0,0.0,0.0,0.0,2.0,107.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
12510,,,,,,,,,,,,,,,,4.0,0.0,0.0
12511,,,,,,,,,,,,,,,,2.0,0.0,0.0
12514,,,,,,,,,,,,,,,,2.0,0.0,0.0
12515,2.0,2.0,2.0,8.0,124.0,,,,,,,,,,,,,
12516,,,,,,,,,,,,,,,,2.0,0.0,0.0
12525,,,,,,,,,,,,,,,,2.0,0.0,0.0
12526,1.0,2.0,1.0,8.0,693.0,,,,,,,,,,,4.0,1.0,0.0777
12528,,,,,,59.0,2.0,2.0,0.0,1.0,147.0,0.0,0.0,0.0,0.0,2.0,1.0,0.1667
12530,,,,,,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,,,
12535,1.0,2.0,1.0,8.0,800.0,,,,,,,,,,,3.0,1.0,0.0556
12538,,,,,,,,,,,,,,,,3.0,1.0,0.0667
12540,1.0,2.0,2.0,8.0,545.0,2987.0,210.0,83.0,15.0,49.0,7976.0,0.0714285714286,0.00502176096418,0.00188064192578,0.30612244898,4.0,1.0,0.0247
12547,,,,,,,,,,,,,,,,2.0,0.0,0.0
12549,,,,,,,,,,,,,,,,1.0,0.0,0.0
12550,3.0,1.0,1.0,8.0,489.0,,,,,,,,,,,,,
12554,3.0,2.0,1.0,8.0,214.0,,,,,,,,,,,1.0,0.0,0.0
12556,,,,,,,,,,,,,,,,3.0,1.0,0.0714
12557,3.0,1.0,1.0,8.0,594.0,,,,,,,,,,,,,
12559,,,,,,,,,,,,,,,,4.0,1.0,0.0194
12564,3.0,1.0,2.0,8.0,214.0,99416.0,6010.0,2196.0,359.0,1037.0,267612.0,0.0597337770383,0.00361108875835,0.00134149440234,0.346190935391,4.0,1.0,0.0204
12565,2.0,1.0,2.0,8.0,623.0,,,,,,,,,,,,,
12567,,,,,,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,
