user_id,sku_id,time,type,count,date_diff,date
257903,145705,2016-03-18 16:56:00,4,1,48,2016-03-18
257904,90402,2016-03-15 10:42:00,4,1,45,2016-03-15
257905,116364,2016-03-11 11:35:00,4,1,41,2016-03-11
257916,8585,2016-04-10 16:58:00,4,1,71,2016-04-10
257917,40336,2016-03-15 22:36:00,4,1,45,2016-03-15
257919,147652,2016-03-20 21:32:00,4,1,50,2016-03-20
257921,71940,2016-03-21 14:08:00,4,1,51,2016-03-21
257927,38604,2016-03-16 12:37:00,4,1,46,2016-03-16
257928,119697,2016-02-04 16:47:00,4,1,5,2016-02-04
257934,107481,2016-02-01 09:48:00,4,1,2,2016-02-01
257936,144742,2016-03-21 08:03:00,4,1,51,2016-03-21
257937,52343,2016-03-13 13:34:00,4,1,43,2016-03-13
257939,24979,2016-04-12 13:54:00,4,1,73,2016-04-12
257942,63006,2016-03-18 16:28:00,4,1,48,2016-03-18
257954,89672,2016-04-15 20:00:00,4,1,76,2016-04-15
257956,168573,2016-02-20 14:29:00,4,1,21,2016-02-20
257974,52343,2016-04-06 11:56:00,4,1,67,2016-04-06
257977,72967,2016-04-14 00:33:00,4,1,74,2016-04-13
257981,60980,2016-04-06 08:42:00,4,1,67,2016-04-06
257982,154636,2016-02-22 09:59:00,4,1,23,2016-02-22
257985,110904,2016-02-17 22:17:00,4,1,18,2016-02-17
257990,85780,2016-03-15 17:55:00,4,1,45,2016-03-15
257994,67589,2016-02-10 12:40:00,4,1,11,2016-02-10
258002,169819,2016-02-22 14:31:00,4,1,23,2016-02-22
258005,28276,2016-04-14 02:07:00,4,1,74,2016-04-13
258017,95205,2016-02-03 13:43:00,4,1,4,2016-02-03
258018,70839,2016-04-09 13:55:00,4,1,70,2016-04-09
258028,88764,2016-03-21 07:21:00,4,1,51,2016-03-21
258035,68767,2016-03-14 21:51:00,4,1,44,2016-03-14
258040,77008,2016-04-08 00:17:00,4,1,68,2016-04-07
258041,57018,2016-02-24 13:17:00,4,1,25,2016-02-24
258049,112031,2016-02-19 13:58:00,4,1,20,2016-02-19
258055,156484,2016-02-17 10:44:00,4,1,18,2016-02-17
258061,160476,2016-03-15 20:55:00,4,1,45,2016-03-15
258062,32465,2016-03-07 10:42:00,4,1,37,2016-03-07
258064,98249,2016-02-14 16:40:00,4,1,15,2016-02-14
258076,61963,2016-02-20 12:20:00,4,1,21,2016-02-20
258079,4732,2016-03-26 14:41:00,4,1,56,2016-03-26
258081,145946,2016-03-27 22:38:00,4,1,57,2016-03-27
258087,135376,2016-04-06 21:41:00,4,1,67,2016-04-06
258095,126018,2016-04-10 21:05:00,4,1,71,2016-04-10
258096,163680,2016-04-12 19:20:00,4,1,73,2016-04-12
258106,116820,2016-03-22 12:40:00,4,1,52,2016-03-22
258111,28276,2016-04-14 00:03:00,4,1,74,2016-04-13
258124,149854,2016-04-06 15:01:00,4,1,67,2016-04-06
258136,2448,2016-02-14 03:02:00,4,1,14,2016-02-13
258139,20719,2016-04-14 00:18:00,4,1,74,2016-04-13
258146,84544,2016-03-14 10:18:00,4,1,44,2016-03-14
258149,126018,2016-02-23 22:25:00,4,1,24,2016-02-23
258156,152709,2016-03-10 12:49:00,4,1,40,2016-03-10
258165,152478,2016-03-30 07:38:00,4,1,60,2016-03-30
258166,79636,2016-04-04 10:43:00,4,1,65,2016-04-04
258168,147796,2016-03-01 23:09:00,4,1,31,2016-03-01
258169,125987,2016-02-22 17:31:00,4,1,23,2016-02-22
258174,135272,2016-04-13 20:03:00,4,1,74,2016-04-13
258186,67609,2016-03-15 22:25:00,4,1,45,2016-03-15
258208,69209,2016-02-04 00:00:00,4,1,4,2016-02-03
258224,130948,2016-04-14 19:19:00,4,1,75,2016-04-14
258232,28276,2016-04-14 00:02:00,4,1,74,2016-04-13
258238,168651,2016-03-14 13:48:00,4,1,44,2016-03-14
258244,116489,2016-03-04 11:45:00,4,1,34,2016-03-04
258250,143296,2016-02-25 00:01:00,4,1,25,2016-02-24
258273,142477,2016-02-25 17:51:00,4,1,26,2016-02-25
258286,81131,2016-03-14 19:44:00,4,1,44,2016-03-14
258291,3887,2016-03-01 19:17:00,4,1,31,2016-03-01
258292,164211,2016-03-17 16:48:00,4,1,47,2016-03-17
258294,113675,2016-03-15 11:40:00,4,1,45,2016-03-15
258295,151327,2016-04-15 17:13:00,4,1,76,2016-04-15
258298,60861,2016-02-17 21:59:00,4,1,18,2016-02-17
258299,117734,2016-04-11 12:50:00,4,1,72,2016-04-11
258300,13931,2016-03-15 20:13:00,4,1,45,2016-03-15
258305,26672,2016-03-26 22:11:00,4,1,56,2016-03-26
258320,75877,2016-04-13 12:48:00,4,1,74,2016-04-13
258321,142140,2016-03-09 15:45:00,4,1,39,2016-03-09
258328,79520,2016-02-20 13:34:00,4,1,21,2016-02-20
258331,166345,2016-03-21 21:52:00,4,1,51,2016-03-21
258333,73398,2016-04-08 00:03:00,4,1,68,2016-04-07
258337,8571,2016-04-10 16:18:00,4,1,71,2016-04-10
258339,281,2016-04-02 09:30:00,4,1,63,2016-04-02
258340,14433,2016-03-19 16:12:00,4,1,49,2016-03-19
258360,68328,2016-03-27 20:12:00,4,1,57,2016-03-27
258362,18412,2016-03-28 12:01:00,4,1,58,2016-03-28
258366,103652,2016-03-24 08:08:00,4,1,54,2016-03-24
258376,79694,2016-02-05 21:56:00,4,1,6,2016-02-05
258381,111017,2016-04-04 22:47:00,4,1,65,2016-04-04
258386,138037,2016-03-25 11:11:00,4,1,55,2016-03-25
258389,3752,2016-03-13 12:49:00,4,1,43,2016-03-13
258390,58011,2016-03-15 10:00:00,4,1,45,2016-03-15
258394,91237,2016-02-04 13:48:00,4,1,5,2016-02-04
258398,165190,2016-03-10 00:01:00,4,1,39,2016-03-09
258400,19213,2016-04-12 10:20:00,4,1,73,2016-04-12
258415,145705,2016-03-18 22:22:00,4,1,48,2016-03-18
258419,143685,2016-04-13 20:39:00,4,1,74,2016-04-13
258422,71940,2016-03-27 11:07:00,4,1,57,2016-03-27
258430,162759,2016-03-06 16:29:00,4,1,36,2016-03-06
258433,131542,2016-02-23 06:34:00,4,1,24,2016-02-23
258435,75877,2016-02-16 17:13:00,4,1,17,2016-02-16
258437,12564,2016-03-07 06:59:00,4,1,37,2016-03-07
258438,79636,2016-03-07 22:44:00,4,1,37,2016-03-07
258440,116204,2016-03-16 10:58:00,4,1,46,2016-03-16
258445,50986,2016-03-07 00:05:00,4,1,36,2016-03-06
258452,97007,2016-04-14 16:35:00,4,1,75,2016-04-14
258463,65520,2016-03-15 13:53:00,4,1,45,2016-03-15
258466,32465,2016-03-15 10:29:00,4,1,45,2016-03-15
258467,133220,2016-03-15 06:25:00,4,1,45,2016-03-15
258483,36307,2016-02-26 19:50:00,4,1,27,2016-02-26
258494,59769,2016-03-26 01:06:00,4,1,55,2016-03-25
258498,117210,2016-03-21 09:23:00,4,1,51,2016-03-21
258511,801,2016-02-25 14:01:00,4,1,26,2016-02-25
258513,154636,2016-04-03 19:54:00,4,1,64,2016-04-03
258523,87344,2016-03-04 22:39:00,4,1,34,2016-03-04
258524,21147,2016-02-18 17:38:00,4,1,19,2016-02-18
258528,84389,2016-03-11 11:06:00,4,1,41,2016-03-11
258535,21147,2016-04-15 12:50:00,4,1,76,2016-04-15
258538,22962,2016-03-14 14:49:00,4,1,44,2016-03-14
258539,32465,2016-03-05 16:30:00,4,1,35,2016-03-05
258547,37009,2016-02-26 14:21:00,4,1,27,2016-02-26
258549,148626,2016-03-19 21:48:00,4,1,49,2016-03-19
258554,135272,2016-04-14 00:00:00,4,1,74,2016-04-13
258567,145946,2016-03-15 08:47:00,4,1,45,2016-03-15
258568,154636,2016-04-02 12:10:00,4,1,63,2016-04-02
258570,57018,2016-03-14 11:51:00,4,1,44,2016-03-14
258571,99407,2016-02-02 08:53:00,4,1,3,2016-02-02
258574,36503,2016-04-14 04:57:00,4,1,75,2016-04-14
258586,69209,2016-03-15 16:41:00,4,1,45,2016-03-15
258592,154636,2016-04-15 16:08:00,4,1,76,2016-04-15
258595,68767,2016-02-12 16:23:00,4,1,13,2016-02-12
258603,19950,2016-03-18 15:51:00,4,1,48,2016-03-18
258604,13931,2016-03-16 21:57:00,4,1,46,2016-03-16
258626,139998,2016-04-04 19:49:00,4,1,65,2016-04-04
258627,164252,2016-03-27 09:30:00,4,1,57,2016-03-27
258630,90646,2016-03-31 20:06:00,4,1,61,2016-03-31
258631,15259,2016-03-31 22:43:00,4,1,61,2016-03-31
258634,45656,2016-04-12 16:16:00,4,1,73,2016-04-12
258636,36371,2016-04-10 18:25:00,4,1,71,2016-04-10
258637,8210,2016-02-29 15:03:00,4,1,30,2016-02-29
258647,59041,2016-04-01 21:19:00,4,1,62,2016-04-01
258655,169726,2016-04-08 19:08:00,4,1,69,2016-04-08
258662,68615,2016-03-15 18:46:00,4,1,45,2016-03-15
258664,78694,2016-03-14 19:04:00,4,1,44,2016-03-14
258668,138853,2016-03-10 10:47:00,4,1,40,2016-03-10
258669,140807,2016-02-22 22:06:00,4,1,23,2016-02-22
258670,36638,2016-04-03 19:45:00,4,1,64,2016-04-03
258680,47213,2016-03-28 11:05:00,4,1,58,2016-03-28
258687,144549,2016-03-18 13:34:00,4,1,48,2016-03-18
258692,166707,2016-03-03 11:53:00,4,1,33,2016-03-03
258694,14739,2016-03-23 19:01:00,4,1,53,2016-03-23
258695,13931,2016-03-25 14:56:00,4,1,55,2016-03-25
258703,69355,2016-02-23 16:19:00,4,1,24,2016-02-23
258728,163680,2016-02-06 16:09:00,4,1,7,2016-02-06
258734,116470,2016-02-27 14:37:00,4,1,28,2016-02-27
258735,43405,2016-04-11 19:42:00,4,1,72,2016-04-11
258740,37957,2016-04-07 00:05:00,4,1,67,2016-04-06
258741,63784,2016-03-14 12:21:00,4,1,44,2016-03-14
258752,7418,2016-03-25 00:15:00,4,1,54,2016-03-24
258754,66434,2016-03-15 13:49:00,4,1,45,2016-03-15
258757,20719,2016-03-04 15:49:00,4,1,34,2016-03-04
258761,102166,2016-03-14 10:05:00,4,1,44,2016-03-14
258770,7199,2016-02-17 16:07:00,4,1,18,2016-02-17
258776,72123,2016-03-12 14:54:00,4,1,42,2016-03-12
258783,126574,2016-03-05 20:29:00,4,1,35,2016-03-05
258796,143685,2016-03-23 17:54:00,4,1,53,2016-03-23
258800,36371,2016-03-08 10:50:00,4,1,38,2016-03-08
258804,154636,2016-04-09 08:32:00,4,1,70,2016-04-09
258808,57018,2016-04-11 11:08:00,4,1,72,2016-04-11
258814,75877,2016-04-08 21:34:00,4,1,69,2016-04-08
258816,132417,2016-03-09 12:28:00,4,1,39,2016-03-09
258818,50688,2016-04-04 07:36:00,4,1,65,2016-04-04
258820,112550,2016-03-15 20:25:00,4,1,45,2016-03-15
258823,53785,2016-03-14 00:26:00,4,1,43,2016-03-13
258825,109728,2016-03-21 00:00:00,4,1,50,2016-03-20
258828,142477,2016-03-20 15:19:00,4,1,50,2016-03-20
258833,109083,2016-03-29 20:16:00,4,1,59,2016-03-29
258848,147573,2016-02-25 07:57:00,4,1,26,2016-02-25
258863,44854,2016-04-12 11:10:00,4,1,73,2016-04-12
258865,111391,2016-02-22 08:47:00,4,1,23,2016-02-22
258868,9702,2016-03-06 12:25:00,4,1,36,2016-03-06
258872,110899,2016-02-13 16:55:00,4,1,14,2016-02-13
258874,111778,2016-03-08 10:22:00,4,1,38,2016-03-08
258894,90761,2016-04-01 17:42:00,4,1,62,2016-04-01
258907,31662,2016-02-25 12:11:00,4,1,26,2016-02-25
258918,41547,2016-03-17 23:05:00,4,1,47,2016-03-17
258919,22359,2016-03-04 12:05:00,4,1,34,2016-03-04
258946,142140,2016-04-09 13:53:00,4,1,70,2016-04-09
258947,7975,2016-04-01 15:45:00,4,1,62,2016-04-01
258948,48895,2016-02-29 19:40:00,4,1,30,2016-02-29
258951,103026,2016-04-06 14:01:00,4,1,67,2016-04-06
258964,154636,2016-04-05 13:09:00,4,1,66,2016-04-05
258971,10677,2016-02-17 20:25:00,4,1,18,2016-02-17
258982,168573,2016-03-23 09:39:00,4,1,53,2016-03-23
258983,141094,2016-02-29 09:31:00,4,1,30,2016-02-29
258986,82596,2016-03-22 13:45:00,4,1,52,2016-03-22
258987,160941,2016-03-12 00:22:00,4,1,41,2016-03-11
258988,116131,2016-03-21 12:57:00,4,1,51,2016-03-21
258994,107700,2016-03-18 19:04:00,4,1,48,2016-03-18
258999,2148,2016-02-20 13:03:00,4,1,21,2016-02-20
259002,65520,2016-03-26 15:31:00,4,1,56,2016-03-26
259006,54357,2016-03-22 20:41:00,4,1,52,2016-03-22
259017,68019,2016-02-29 19:40:00,4,1,30,2016-02-29
259028,84389,2016-03-02 16:23:00,4,1,32,2016-03-02
259031,80030,2016-04-08 22:32:00,4,1,69,2016-04-08
259034,167707,2016-03-07 20:07:00,4,1,37,2016-03-07
259036,63006,2016-03-11 19:10:00,4,1,41,2016-03-11
259039,166354,2016-04-07 14:02:00,4,1,68,2016-04-07
259046,154636,2016-04-10 10:23:00,4,1,71,2016-04-10
259054,21147,2016-02-20 16:28:00,4,1,21,2016-02-20
259055,160750,2016-04-03 21:59:00,4,1,64,2016-04-03
259064,47213,2016-04-10 21:16:00,4,1,71,2016-04-10
259066,57018,2016-03-14 13:21:00,4,1,44,2016-03-14
259070,136276,2016-03-07 00:14:00,4,1,36,2016-03-06
259073,99625,2016-02-27 11:44:00,4,1,28,2016-02-27
259076,21457,2016-03-12 21:14:00,4,1,42,2016-03-12
259084,5505,2016-03-25 19:40:00,4,1,55,2016-03-25
259086,10598,2016-03-22 20:22:00,4,1,52,2016-03-22
259100,32465,2016-03-18 06:27:00,4,1,48,2016-03-18
259104,49758,2016-02-16 15:14:00,4,1,17,2016-02-16
259113,106487,2016-02-13 20:53:00,4,1,14,2016-02-13
259116,63006,2016-03-23 10:36:00,4,1,53,2016-03-23
259117,77571,2016-03-02 10:45:00,4,1,32,2016-03-02
259127,128466,2016-02-14 16:37:00,4,1,15,2016-02-14
259128,82160,2016-02-25 20:05:00,4,1,26,2016-02-25
259138,81490,2016-02-23 14:15:00,4,1,24,2016-02-23
259152,112550,2016-02-15 09:46:00,4,1,16,2016-02-15
259155,57018,2016-04-14 11:02:00,4,1,75,2016-04-14
259157,20819,2016-03-31 23:07:00,4,1,61,2016-03-31
259160,125756,2016-04-08 11:49:00,4,1,69,2016-04-08
259165,43166,2016-02-20 00:46:00,4,1,20,2016-02-19
259170,158623,2016-03-15 22:13:00,4,1,45,2016-03-15
259173,160476,2016-03-15 00:14:00,4,1,44,2016-03-14
259177,18412,2016-03-15 23:32:00,4,1,45,2016-03-15
259179,162658,2016-03-29 20:59:00,4,1,59,2016-03-29
259184,28276,2016-04-14 05:08:00,4,1,75,2016-04-14
259197,142140,2016-03-12 21:53:00,4,1,42,2016-03-12
259218,160931,2016-02-22 21:19:00,4,1,23,2016-02-22
259220,106414,2016-02-01 20:30:00,4,1,2,2016-02-01
259221,69209,2016-04-08 12:14:00,4,1,69,2016-04-08
259222,82855,2016-03-16 19:40:00,4,1,46,2016-03-16
259228,12564,2016-02-26 19:03:00,4,1,27,2016-02-26
259239,35464,2016-03-01 19:59:00,4,1,31,2016-03-01
259242,63231,2016-02-02 11:41:00,4,1,3,2016-02-02
259247,124997,2016-04-10 20:22:00,4,1,71,2016-04-10
259260,160600,2016-03-21 14:03:00,4,1,51,2016-03-21
259265,52343,2016-03-29 20:37:00,4,1,59,2016-03-29
259269,86551,2016-03-22 10:20:00,4,1,52,2016-03-22
259270,33723,2016-04-07 06:23:00,4,1,68,2016-04-07
259271,141602,2016-03-17 16:23:00,4,1,47,2016-03-17
259274,32465,2016-03-21 13:58:00,4,1,51,2016-03-21
259281,62351,2016-03-21 16:06:00,4,1,51,2016-03-21
259287,20330,2016-03-16 02:22:00,4,1,45,2016-03-15
259288,63006,2016-03-07 00:20:00,4,1,36,2016-03-06
259296,52343,2016-03-15 08:07:00,4,1,45,2016-03-15
259298,25825,2016-02-03 13:38:00,4,1,4,2016-02-03
259300,7498,2016-03-29 00:05:00,4,1,58,2016-03-28
259308,82495,2016-04-14 11:26:00,4,1,75,2016-04-14
259312,22140,2016-02-17 17:36:00,4,1,18,2016-02-17
259322,5117,2016-03-26 08:50:00,4,1,56,2016-03-26
259328,146353,2016-04-06 18:13:00,4,1,67,2016-04-06
259332,106667,2016-03-22 20:05:00,4,1,52,2016-03-22
259333,98482,2016-04-03 14:48:00,4,1,64,2016-04-03
259378,90811,2016-03-08 10:47:00,4,1,38,2016-03-08
259383,131300,2016-03-26 11:06:00,4,1,56,2016-03-26
259384,103234,2016-03-15 22:19:00,4,1,45,2016-03-15
259404,55849,2016-03-02 00:43:00,4,1,31,2016-03-01
259405,5325,2016-04-13 17:09:00,4,1,74,2016-04-13
259409,54209,2016-02-19 20:41:00,4,1,20,2016-02-19
259413,118238,2016-03-19 12:22:00,4,1,49,2016-03-19
259418,164544,2016-03-03 17:56:00,4,1,33,2016-03-03
259423,98989,2016-03-21 16:18:00,4,1,51,2016-03-21
259427,54357,2016-02-04 15:21:00,4,1,5,2016-02-04
259443,138037,2016-03-06 19:50:00,4,1,36,2016-03-06
259450,120419,2016-03-03 15:04:00,4,1,33,2016-03-03
259456,86604,2016-03-14 00:01:00,4,1,43,2016-03-13
259460,40336,2016-03-30 09:06:00,4,1,60,2016-03-30
259464,72967,2016-04-14 00:00:00,4,1,74,2016-04-13
259473,164544,2016-03-15 14:34:00,4,1,45,2016-03-15
259476,160476,2016-04-06 14:39:00,4,1,67,2016-04-06
259478,112332,2016-03-25 15:22:00,4,1,55,2016-03-25
259481,40336,2016-03-15 07:44:00,4,1,45,2016-03-15
259484,134176,2016-03-01 10:02:00,4,1,31,2016-03-01
259488,135272,2016-04-13 20:42:00,4,1,74,2016-04-13
259489,57018,2016-03-15 19:30:00,4,1,45,2016-03-15
259490,103594,2016-03-13 13:05:00,4,1,43,2016-03-13
259493,110904,2016-03-20 08:43:00,4,1,50,2016-03-20
259494,66968,2016-04-08 10:07:00,4,1,69,2016-04-08
259495,136526,2016-03-08 14:10:00,4,1,38,2016-03-08
259498,13931,2016-02-17 12:08:00,4,1,18,2016-02-17
259501,61531,2016-04-08 00:14:00,4,1,68,2016-04-07
259505,80497,2016-03-16 09:12:00,4,1,46,2016-03-16
259507,20827,2016-04-09 08:39:00,4,1,70,2016-04-09
259511,144364,2016-03-30 16:20:00,4,1,60,2016-03-30
259518,37957,2016-04-07 01:57:00,4,1,67,2016-04-06
259520,154636,2016-03-15 15:08:00,4,1,45,2016-03-15
259533,160476,2016-03-28 22:40:00,4,1,58,2016-03-28
259537,22469,2016-04-12 10:01:00,4,1,73,2016-04-12
259554,103132,2016-04-14 16:55:00,4,1,75,2016-04-14
259559,81462,2016-04-12 15:52:00,4,1,73,2016-04-12
259562,157520,2016-03-30 10:52:00,4,1,60,2016-03-30
259567,58789,2016-03-31 08:52:00,4,1,61,2016-03-31
259579,101181,2016-04-03 14:54:00,4,1,64,2016-04-03
259586,115851,2016-03-08 20:06:00,4,1,38,2016-03-08
259590,89802,2016-04-10 22:31:00,4,1,71,2016-04-10
259591,10167,2016-04-13 13:48:00,4,1,74,2016-04-13
259592,20719,2016-02-23 16:28:00,4,1,24,2016-02-23
259597,112141,2016-03-21 10:42:00,4,1,51,2016-03-21
259609,126146,2016-03-10 07:07:00,4,1,40,2016-03-10
259614,101254,2016-02-16 20:31:00,4,1,17,2016-02-16
259623,125756,2016-03-08 11:10:00,4,1,38,2016-03-08
259627,128286,2016-02-25 13:05:00,4,1,26,2016-02-25
259629,83320,2016-03-07 13:43:00,4,1,37,2016-03-07
259667,74517,2016-03-10 00:15:00,4,1,39,2016-03-09
259674,129598,2016-03-25 14:43:00,4,1,55,2016-03-25
259675,42199,2016-03-12 20:11:00,4,1,42,2016-03-12
259676,141243,2016-03-04 00:06:00,4,1,33,2016-03-03
259680,150957,2016-03-31 16:06:00,4,1,61,2016-03-31
259688,21147,2016-03-11 20:05:00,4,1,41,2016-03-11
259691,69209,2016-03-15 16:03:00,4,1,45,2016-03-15
259701,68999,2016-03-18 10:11:00,4,1,48,2016-03-18
259706,65520,2016-03-19 13:12:00,4,1,49,2016-03-19
259713,160362,2016-02-29 11:50:00,4,1,30,2016-02-29
259717,145990,2016-04-01 17:11:00,4,1,62,2016-04-01
259720,24371,2016-03-24 14:52:00,4,1,54,2016-03-24
259721,79520,2016-02-27 16:37:00,4,1,28,2016-02-27
259734,88312,2016-03-15 20:34:00,4,1,45,2016-03-15
259739,166354,2016-04-07 00:26:00,4,1,67,2016-04-06
259746,63206,2016-03-28 10:46:00,4,1,58,2016-03-28
259750,71940,2016-02-16 03:44:00,4,1,16,2016-02-15
259765,154636,2016-03-06 11:15:00,4,1,36,2016-03-06
259768,36307,2016-03-04 18:16:00,4,1,34,2016-03-04
259769,18530,2016-03-09 17:47:00,4,1,39,2016-03-09
259774,91957,2016-03-15 10:33:00,4,1,45,2016-03-15
259780,65520,2016-04-14 16:17:00,4,1,75,2016-04-14
259788,53150,2016-02-13 14:59:00,4,1,14,2016-02-13
259795,123556,2016-03-23 16:59:00,4,1,53,2016-03-23
259800,114062,2016-03-12 21:41:00,4,1,42,2016-03-12
259803,74900,2016-02-27 09:03:00,4,1,28,2016-02-27
259807,28276,2016-04-14 18:55:00,4,1,75,2016-04-14
259809,160476,2016-03-01 21:06:00,4,1,31,2016-03-01
259816,79080,2016-03-16 11:45:00,4,1,46,2016-03-16
259821,152478,2016-03-08 13:43:00,4,1,38,2016-03-08
259825,31662,2016-03-15 10:41:00,4,1,45,2016-03-15
259828,79636,2016-02-27 19:27:00,4,1,28,2016-02-27
259831,68767,2016-03-23 17:29:00,4,1,53,2016-03-23
259832,116489,2016-03-07 13:14:00,4,1,37,2016-03-07
259844,75043,2016-03-03 20:03:00,4,1,33,2016-03-03
259856,86942,2016-03-19 08:54:00,4,1,49,2016-03-19
259857,50688,2016-03-02 11:19:00,4,1,32,2016-03-02
259866,36692,2016-02-23 13:42:00,4,1,24,2016-02-23
259877,72967,2016-04-14 00:02:00,4,1,74,2016-04-13
259879,65520,2016-03-15 00:12:00,4,1,44,2016-03-14
259902,134084,2016-03-31 11:57:00,4,1,61,2016-03-31
259905,63006,2016-02-16 14:54:00,4,1,17,2016-02-16
259907,149841,2016-03-14 02:22:00,4,1,43,2016-03-13
259917,62176,2016-03-17 20:11:00,4,1,47,2016-03-17
259929,166707,2016-03-15 10:39:00,4,1,45,2016-03-15
259939,93852,2016-02-22 14:55:00,4,1,23,2016-02-22
259942,154636,2016-04-15 20:47:00,4,1,76,2016-04-15
259951,166354,2016-04-11 15:47:00,4,1,72,2016-04-11
259954,24810,2016-04-10 00:06:00,4,1,70,2016-04-09
259959,58475,2016-04-14 14:59:00,4,1,75,2016-04-14
259960,131300,2016-04-15 11:55:00,4,1,76,2016-04-15
259967,31862,2016-03-24 00:42:00,4,1,53,2016-03-23
259971,5825,2016-02-03 13:48:00,4,1,4,2016-02-03
259974,138853,2016-04-03 00:36:00,4,1,63,2016-04-02
259980,72967,2016-04-14 10:04:00,4,1,75,2016-04-14
259988,6033,2016-03-04 12:14:00,4,1,34,2016-03-04
259993,128988,2016-02-08 17:01:00,4,1,9,2016-02-08
259998,152179,2016-03-25 16:48:00,4,1,55,2016-03-25
260004,15987,2016-03-15 10:53:00,4,1,45,2016-03-15
260014,45173,2016-02-22 12:57:00,4,1,23,2016-02-22
260019,50986,2016-03-07 00:03:00,4,1,36,2016-03-06
260052,13931,2016-02-15 17:32:00,4,1,16,2016-02-15
260067,70839,2016-04-07 10:47:00,4,1,68,2016-04-07
260087,166707,2016-03-21 11:01:00,4,1,51,2016-03-21
260112,141243,2016-03-25 18:38:00,4,1,55,2016-03-25
260115,28276,2016-02-23 23:01:00,4,1,24,2016-02-23
260123,76301,2016-03-07 17:35:00,4,1,37,2016-03-07
260127,144364,2016-03-26 17:51:00,4,1,56,2016-03-26
260141,131300,2016-04-12 21:38:00,4,1,73,2016-04-12
260144,90902,2016-03-08 08:40:00,4,1,38,2016-03-08
260147,124869,2016-02-02 17:04:00,4,1,3,2016-02-02
260150,168434,2016-03-06 10:21:00,4,1,36,2016-03-06
260152,71651,2016-04-05 16:39:00,4,1,66,2016-04-05
260182,6533,2016-04-08 09:18:00,4,1,69,2016-04-08
260214,31662,2016-04-07 14:10:00,4,1,68,2016-04-07
260221,7434,2016-03-14 11:57:00,4,1,44,2016-03-14
260224,164506,2016-04-12 20:30:00,4,1,73,2016-04-12
260226,78894,2016-02-15 08:02:00,4,1,16,2016-02-15
260228,20719,2016-04-14 00:00:00,4,1,74,2016-04-13
260229,52343,2016-04-08 21:39:00,4,1,69,2016-04-08
260234,125363,2016-04-08 22:34:00,4,1,69,2016-04-08
260245,159070,2016-04-06 09:07:00,4,1,67,2016-04-06
260249,126146,2016-03-16 15:06:00,4,1,46,2016-03-16
260258,114568,2016-04-02 07:07:00,4,1,63,2016-04-02
260272,166876,2016-04-04 12:33:00,4,1,65,2016-04-04
260273,69209,2016-02-29 21:23:00,4,1,30,2016-02-29
260278,111391,2016-02-19 08:17:00,4,1,20,2016-02-19
260280,136019,2016-04-14 22:39:00,4,1,75,2016-04-14
260281,81131,2016-03-14 22:21:00,4,1,44,2016-03-14
260285,125188,2016-03-15 00:02:00,4,1,44,2016-03-14
260290,81708,2016-03-22 17:28:00,4,1,52,2016-03-22
260291,154636,2016-03-04 09:40:00,4,1,34,2016-03-04
260308,143139,2016-02-25 17:43:00,4,1,26,2016-02-25
260309,29411,2016-02-19 21:40:00,4,1,20,2016-02-19
260325,62080,2016-02-19 07:44:00,4,1,20,2016-02-19
260336,125756,2016-03-29 00:02:00,4,1,58,2016-03-28
260338,28276,2016-04-14 05:15:00,4,1,75,2016-04-14
260346,8875,2016-02-02 22:12:00,4,1,3,2016-02-02
260348,281,2016-03-06 08:37:00,4,1,36,2016-03-06
260349,49758,2016-03-10 19:52:00,4,1,40,2016-03-10
260350,165190,2016-03-10 08:36:00,4,1,40,2016-03-10
260378,12564,2016-04-10 18:58:00,4,1,71,2016-04-10
260381,20308,2016-03-01 09:47:00,4,1,31,2016-03-01
260391,22140,2016-02-20 17:59:00,4,1,21,2016-02-20
260408,145641,2016-04-01 09:07:00,4,1,62,2016-04-01
260409,41778,2016-03-04 21:20:00,4,1,34,2016-03-04
260413,151327,2016-03-28 15:11:00,4,1,58,2016-03-28
260414,62330,2016-03-02 00:49:00,4,1,31,2016-03-01
260423,111778,2016-03-10 10:16:00,4,1,40,2016-03-10
260426,112141,2016-04-08 23:00:00,4,1,69,2016-04-08
260441,5825,2016-03-12 20:32:00,4,1,42,2016-03-12
260442,24679,2016-03-22 17:11:00,4,1,52,2016-03-22
260447,161397,2016-04-01 13:14:00,4,1,62,2016-04-01
260451,36345,2016-02-29 17:26:00,4,1,30,2016-02-29
260455,65520,2016-04-15 14:00:00,4,1,76,2016-04-15
260459,146523,2016-04-13 21:46:00,4,1,74,2016-04-13
260465,59409,2016-03-10 09:45:00,4,1,40,2016-03-10
260467,28276,2016-04-14 15:38:00,4,1,75,2016-04-14
260470,164544,2016-03-16 00:23:00,4,1,45,2016-03-15
260476,125756,2016-04-09 15:51:00,4,1,70,2016-04-09
260479,5503,2016-03-11 16:36:00,4,1,41,2016-03-11
260481,16579,2016-04-04 18:15:00,4,1,65,2016-04-04
260482,24371,2016-03-11 19:49:00,4,1,41,2016-03-11
260486,64160,2016-03-06 12:18:00,4,1,36,2016-03-06
260492,12564,2016-03-25 00:17:00,4,1,54,2016-03-24
260512,62863,2016-03-07 20:21:00,4,1,37,2016-03-07
260516,153395,2016-03-18 22:31:00,4,1,48,2016-03-18
